"from","to","target","source"
"Jun Fukuyama","Masuo Amada",186,57
"Jun Fukuyama","Takaya Kuroda",95,57
"Jun Fukuyama","Silk Road",203,57
"Yuhei Takagi","Maaya Sakamoto",46,180
"Yuhei Takagi","Tomokazu Sugita",121,180
"Yuhei Takagi","Tsubasa Yonaga",181,180
"Yuhei Takagi","Haruka Tomatsu",156,180
"Yuhei Takagi","Reiko Suzuki",182,180
"Yuhei Takagi","Akio Otsuka",183,180
"Yuhei Takagi","Toshiyuki Morikawa",26,180
"Yuhei Takagi","Yoko Hikasa",184,180
"Yuhei Takagi","Toru Sakurai",185,180
"Yuhei Takagi","Masuo Amada",186,180
"Yuhei Takagi","Takaya Kuroda",95,180
"Yuhei Takagi","Silk Road",203,180
"Maaya Sakamoto","Tomokazu Sugita",121,46
"Maaya Sakamoto","Tsubasa Yonaga",181,46
"Maaya Sakamoto","Haruka Tomatsu",156,46
"Maaya Sakamoto","Reiko Suzuki",182,46
"Maaya Sakamoto","Akio Otsuka",183,46
"Maaya Sakamoto","Toshiyuki Morikawa",26,46
"Maaya Sakamoto","Yoko Hikasa",184,46
"Maaya Sakamoto","Toru Sakurai",185,46
"Maaya Sakamoto","Masuo Amada",186,46
"Maaya Sakamoto","Takaya Kuroda",95,46
"Maaya Sakamoto","Silk Road",203,46
"Tomokazu Sugita","Tsubasa Yonaga",181,121
"Tomokazu Sugita","Haruka Tomatsu",156,121
"Tomokazu Sugita","Reiko Suzuki",182,121
"Tomokazu Sugita","Akio Otsuka",183,121
"Tomokazu Sugita","Toshiyuki Morikawa",26,121
"Tomokazu Sugita","Yoko Hikasa",184,121
"Tomokazu Sugita","Toru Sakurai",185,121
"Tomokazu Sugita","Masuo Amada",186,121
"Tomokazu Sugita","Takaya Kuroda",95,121
"Tomokazu Sugita","Silk Road",203,121
"Tsubasa Yonaga","Haruka Tomatsu",156,181
"Tsubasa Yonaga","Reiko Suzuki",182,181
"Tsubasa Yonaga","Akio Otsuka",183,181
"Tsubasa Yonaga","Toshiyuki Morikawa",26,181
"Tsubasa Yonaga","Yoko Hikasa",184,181
"Tsubasa Yonaga","Toru Sakurai",185,181
"Tsubasa Yonaga","Masuo Amada",186,181
"Tsubasa Yonaga","Takaya Kuroda",95,181
"Tsubasa Yonaga","Silk Road",203,181
"Haruka Tomatsu","Reiko Suzuki",182,156
"Haruka Tomatsu","Akio Otsuka",183,156
"Haruka Tomatsu","Toshiyuki Morikawa",26,156
"Haruka Tomatsu","Yoko Hikasa",184,156
"Haruka Tomatsu","Toru Sakurai",185,156
"Haruka Tomatsu","Masuo Amada",186,156
"Haruka Tomatsu","Takaya Kuroda",95,156
"Haruka Tomatsu","Silk Road",203,156
"Reiko Suzuki","Akio Otsuka",183,182
"Reiko Suzuki","Toshiyuki Morikawa",26,182
"Reiko Suzuki","Yoko Hikasa",184,182
"Reiko Suzuki","Toru Sakurai",185,182
"Reiko Suzuki","Masuo Amada",186,182
"Reiko Suzuki","Takaya Kuroda",95,182
"Reiko Suzuki","Silk Road",203,182
"Akio Otsuka","Toshiyuki Morikawa",26,183
"Akio Otsuka","Yoko Hikasa",184,183
"Akio Otsuka","Toru Sakurai",185,183
"Akio Otsuka","Masuo Amada",186,183
"Akio Otsuka","Takaya Kuroda",95,183
"Akio Otsuka","Silk Road",203,183
"Toshiyuki Morikawa","Yoko Hikasa",184,26
"Toshiyuki Morikawa","Toru Sakurai",185,26
"Toshiyuki Morikawa","Masuo Amada",186,26
"Toshiyuki Morikawa","Takaya Kuroda",95,26
"Toshiyuki Morikawa","Silk Road",203,26
"Yoko Hikasa","Toru Sakurai",185,184
"Yoko Hikasa","Masuo Amada",186,184
"Yoko Hikasa","Takaya Kuroda",95,184
"Yoko Hikasa","Silk Road",203,184
"Toru Sakurai","Masuo Amada",186,185
"Toru Sakurai","Takaya Kuroda",95,185
"Toru Sakurai","Silk Road",203,185
"Masuo Amada","Takaya Kuroda",95,186
"Masuo Amada","Silk Road",203,186
"Takaya Kuroda","Silk Road",203,95
"Natsuki Hanae","Risa Taneda",187,171
"Natsuki Hanae","Ayane Sakura",188,171
"Natsuki Hanae","Ryota Osaka",9,171
"Natsuki Hanae","Saori Hayami",111,171
"Natsuki Hanae","Yuki Kaji",1,171
"Risa Taneda","Ayane Sakura",188,187
"Risa Taneda","Ryota Osaka",9,187
"Risa Taneda","Saori Hayami",111,187
"Risa Taneda","Yuki Kaji",1,187
"Ayane Sakura","Ryota Osaka",9,188
"Ayane Sakura","Saori Hayami",111,188
"Ayane Sakura","Yuki Kaji",1,188
"Ryota Osaka","Saori Hayami",111,9
"Ryota Osaka","Yuki Kaji",1,9
"Saori Hayami","Yuki Kaji",1,111
